epoch,train_loss,train_accuracy,train_grad_norm,val_loss,val_categorical_accuracy,val_ordinal_accuracy,val_qwk,val_mae,val_spearman,lr,epoch_time_s
1,2.52894843949212,0.20109285266395277,1.4736955359814659,1.6018564254045486,0.30275118350982666,0.7724399566650391,0.5703452825546265,0.9576184749603271,0.5834314227104187,0.001,66.53
2,1.4188878574068584,0.4151347154900419,0.29979327841410564,1.3457735925912857,0.44488590955734253,0.8320791721343994,0.7244499325752258,0.7576706409454346,0.6968313455581665,0.001,67.54
3,1.3244555091101027,0.46219804719769886,0.27953962579606073,1.3000491186976433,0.4678827226161957,0.8378183245658875,0.7432703971862793,0.7297573685646057,0.7103796601295471,0.001,66.9
4,1.2819435028802781,0.4767644394900021,0.2474770061080418,1.2839069366455078,0.4770332872867584,0.8388016223907471,0.7493035197257996,0.7206870913505554,0.7162070274353027,0.001,59.82
5,1.263802481076074,0.484602522120811,0.22693362016053426,1.2723321542143822,0.48180922865867615,0.8404671549797058,0.7533390522003174,0.715509831905365,0.7242461442947388,0.001,64.77
6,1.2533026630916293,0.49111186312468275,0.21961468339912474,1.2690985277295113,0.4885517656803131,0.836052417755127,0.7534715533256531,0.7170148491859436,0.7157037258148193,0.001,66.38
7,1.2469166346958704,0.49565546277035166,0.3170166764230955,1.26407141238451,0.4920634925365448,0.83595210313797,0.7546214461326599,0.7153893709182739,0.7170695066452026,0.001,67.74
8,1.2405887804334126,0.4993480705875327,0.24250861742193736,1.261315979063511,0.4911203384399414,0.8371360301971436,0.7558654546737671,0.7145265340805054,0.7172405123710632,0.001,67.32
9,1.238236837916904,0.5006817887748704,0.35896010838803794,1.2627845406532288,0.49294644594192505,0.834527313709259,0.7537227869033813,0.7181184887886047,0.7227370142936707,0.001,63.17
10,1.2341184786387853,0.502587811408267,0.31212058509626084,1.2609478831291199,0.49401000142097473,0.8336243033409119,0.754287838935852,0.7188609838485718,0.7159053683280945,0.001,65.09
