epoch,train_loss,train_accuracy,train_grad_norm,val_loss,val_categorical_accuracy,val_ordinal_accuracy,val_qwk,val_mae,val_spearman,lr,epoch_time_s
1,1.240628026780628,0.44521783322704084,0.13472898954909945,1.1458172649145126,0.49248144030570984,0.7734766602516174,0.5356223583221436,0.8152867555618286,0.48680779337882996,0.001,8.29
2,1.1023863932443043,0.5104083625637755,0.0968031192582751,1.0774428769946098,0.51863032579422,0.8159510493278503,0.6084406971931458,0.7187833189964294,0.5536876916885376,0.001,7.84
3,1.0623911467809526,0.5261180644132653,0.09888077054231886,1.0576926693320274,0.524951159954071,0.8267407417297363,0.6251480579376221,0.6962578296661377,0.5727807879447937,0.001,8.02
4,1.048826915877206,0.5304478236607143,0.1023004770515457,1.0498921275138855,0.5281115770339966,0.8323369026184082,0.6340964436531067,0.68480384349823,0.5813934206962585,0.001,7.96
5,1.0430019251883975,0.5327845982142857,0.10473232361532393,1.046664647758007,0.5288161635398865,0.8357589840888977,0.6392484903335571,0.6783823370933533,0.5888408422470093,0.001,7.82
6,1.0389120928824893,0.5351911272321429,0.11333006691365015,1.042849063873291,0.5298226475715637,0.8429253101348877,0.6454343199729919,0.6668075919151306,0.5935831069946289,0.001,7.87
7,1.0354390674167209,0.5363968829719388,0.11481398119339867,1.0415945872664452,0.5322785377502441,0.8370473384857178,0.6427026987075806,0.6725647449493408,0.592217206954956,0.001,7.69
8,1.0336544873222473,0.5368154097576531,0.1246558613483868,1.0388839170336723,0.5324999690055847,0.8421603441238403,0.6473618745803833,0.6646536588668823,0.5906331539154053,0.001,7.73
9,1.0318683764291188,0.5374083227040817,0.11665538095292591,1.0382024720311165,0.5330434441566467,0.8409525752067566,0.646343469619751,0.6661030054092407,0.6001681089401245,0.001,7.81
10,1.0296053886413574,0.5379862882653061,0.11559987233744727,1.0362907648086548,0.5337681174278259,0.8413954377174377,0.6481738686561584,0.6641302704811096,0.5980695486068726,0.001,7.62
11,1.028616824793437,0.538932955994898,0.12621914134139106,1.0359909757971764,0.533385694026947,0.8419389128684998,0.6477419137954712,0.6638283133506775,0.5991235971450806,0.001,7.5
12,1.0270694352331615,0.5396454480229592,0.11908273765492061,1.0344203785061836,0.5347142815589905,0.8385369777679443,0.6462283730506897,0.6679549813270569,0.5929592251777649,0.001,7.5
13,1.0254578495782518,0.5404376594387755,0.12477796146320919,1.033770628273487,0.5358213782310486,0.8439921736717224,0.6497937440872192,0.6590172648429871,0.5984805226325989,0.001,7.48
14,1.0254773525964647,0.5408761160714286,0.14968591337166134,1.0333577692508698,0.5352980494499207,0.8406304717063904,0.6471806168556213,0.6644523739814758,0.5949259400367737,0.001,7.55
15,1.0237101013698275,0.5410554846938775,0.13015843916033942,1.03257417678833,0.536324679851532,0.8398856520652771,0.6471009254455566,0.6639893651008606,0.5948640704154968,0.001,7.62
