epoch,train_loss,train_accuracy,train_grad_norm,val_loss,val_categorical_accuracy,val_ordinal_accuracy,val_qwk,val_mae,val_spearman,lr,epoch_time_s
1,2.1477869351704917,0.23224447730429718,1.0064819720056322,1.4091947600245476,0.3835735023021698,0.8262218832969666,0.6830761432647705,0.8134031891822815,0.6793792247772217,0.001,25.37
2,1.3922582070032756,0.4234738838852295,0.2384441973907607,1.3437617495656013,0.4454701244831085,0.8303335905075073,0.7220247387886047,0.7598508596420288,0.693047821521759,0.001,22.3
3,1.3271087351299466,0.46504159758629443,0.1924603609811692,1.2864393070340157,0.4798952043056488,0.837186336517334,0.7475864887237549,0.7228660583496094,0.7102770805358887,0.001,22.56
4,1.2748827196302868,0.4864751833430419,0.2646972058074815,1.2580161541700363,0.4910007119178772,0.8392018675804138,0.7560681700706482,0.7110753059387207,0.734963595867157,0.001,22.7
5,1.2518048381048537,0.4949092122099247,0.21701038900821928,1.2453740909695625,0.49616044759750366,0.8395848274230957,0.760107696056366,0.7050488591194153,0.7339105606079102,0.001,22.1
6,1.2449147360665458,0.49925567454805253,0.28749362249223015,1.2465891763567924,0.5009170770645142,0.8349692821502686,0.7572597861289978,0.7102892398834229,0.7246535420417786,0.001,22.36
7,1.2400233348210652,0.50175999362718,0.2787858292696968,1.238260492682457,0.5023480653762817,0.837609589099884,0.7600820660591125,0.7055930495262146,0.721714973449707,0.001,21.86
8,1.2371359041758947,0.5042195038162238,0.3091524574491713,1.241362787783146,0.5044038891792297,0.8344855308532715,0.7581436038017273,0.7107729315757751,0.7185174226760864,0.001,21.75
9,1.232777892597138,0.5061512648553917,0.29809195548295975,1.2394779846072197,0.5058349370956421,0.8358560800552368,0.7578576803207397,0.7066008448600769,0.7256263494491577,0.001,21.82
10,1.2315972948831224,0.5073810199499136,0.29567366732018335,1.2328980565071106,0.5094628930091858,0.8365010619163513,0.7606691122055054,0.702932596206665,0.719810962677002,0.001,22.63
11,1.2297574395225161,0.5089443523372815,0.3408710772082919,1.231227234005928,0.5099667310714722,0.8363398313522339,0.7607079148292542,0.7021666765213013,0.7188329100608826,0.001,24.35
epoch,train_loss,train_accuracy,train_grad_norm,val_loss,val_categorical_accuracy,val_ordinal_accuracy,val_qwk,val_mae,val_spearman,lr,epoch_time_s
1,2.1477869351704917,0.23224447730429718,1.0064819720056322,1.4091947600245476,0.3835735023021698,0.8262218832969666,0.6830761432647705,0.8134031891822815,0.6793792247772217,0.001,21.82
2,1.3922582070032756,0.4234738838852295,0.2384441973907607,1.3437617495656013,0.4454701244831085,0.8303335905075073,0.7220247387886047,0.7598508596420288,0.693047821521759,0.001,23.44
3,1.3271087351299466,0.46504159758629443,0.1924603609811692,1.2864393070340157,0.4798952043056488,0.837186336517334,0.7475864887237549,0.7228660583496094,0.7102770805358887,0.001,22.52
4,1.2748827196302868,0.4864751833430419,0.2646972058074815,1.2580161541700363,0.4910007119178772,0.8392018675804138,0.7560681700706482,0.7110753059387207,0.734963595867157,0.001,21.77
5,1.2518048381048537,0.4949092122099247,0.21701038900821928,1.2453740909695625,0.49616044759750366,0.8395848274230957,0.760107696056366,0.7050488591194153,0.7339105606079102,0.001,22.19
6,1.2449147360665458,0.49925567454805253,0.28749362249223015,1.2465891763567924,0.5009170770645142,0.8349692821502686,0.7572597861289978,0.7102892398834229,0.7246535420417786,0.001,21.87
7,1.2400233348210652,0.50175999362718,0.2787858292696968,1.238260492682457,0.5023480653762817,0.837609589099884,0.7600820660591125,0.7055930495262146,0.721714973449707,0.001,21.94
8,1.2371359041758947,0.5042195038162238,0.3091524574491713,1.241362787783146,0.5044038891792297,0.8344855308532715,0.7581436038017273,0.7107729315757751,0.7185174226760864,0.001,21.71
9,1.232777892597138,0.5061512648553917,0.29809195548295975,1.2394779846072197,0.5058349370956421,0.8358560800552368,0.7578576803207397,0.7066008448600769,0.7256263494491577,0.001,20.96
10,1.2315972948831224,0.5073810199499136,0.29567366732018335,1.2328980565071106,0.5094628930091858,0.8365010619163513,0.7606691122055054,0.702932596206665,0.719810962677002,0.001,21.42
