epoch,train_loss,train_accuracy,train_grad_norm,val_loss,val_categorical_accuracy,val_ordinal_accuracy,val_qwk,val_mae,val_spearman,val_kendall_tau,lr,epoch_time_s
1,1.3609940778641474,0.3787996687708319,0.6235663521857489,1.1076918616890907,0.49758026003837585,0.8737901449203491,0.65416419506073,0.6451505422592163,0.631891131401062,0.49551231127178674,0.001,32.45
2,1.081739304557679,0.5114452993337966,0.12131165677592867,1.0733009427785873,0.5153194069862366,0.8733062148094177,0.6734451055526733,0.6298144459724426,0.6563104391098022,0.506355256441441,0.001,32.69
3,1.062494781282213,0.5250856160820916,0.11033305720913977,1.0632645189762115,0.5233128666877747,0.8719711899757385,0.6779796481132507,0.624040424823761,0.6551745533943176,0.5066958128473668,0.001,31.57
4,1.0531955200528342,0.5284228747862199,0.107904462114213,1.0548304840922356,0.5241639614105225,0.8781790137290955,0.683861255645752,0.6147286295890808,0.6522905826568604,0.5125171095684745,0.001,32.96
5,1.04785152276357,0.5300706982860139,0.185671778247943,1.0552030727267265,0.5221280455589294,0.875809371471405,0.681499719619751,0.6200520396232605,0.6473233103752136,0.5128723982129717,0.001,32.73
6,1.0416822102334764,0.531572880819917,0.1854132983301367,1.0467551425099373,0.5274681448936462,0.8784961104393005,0.6865484118461609,0.6105901002883911,0.6563559770584106,0.5145927370048985,0.001,32.24
7,1.0382633171384297,0.53173100529717,0.20402849335519094,1.0446053221821785,0.527134358882904,0.8785461783409119,0.6868376731872559,0.6118083000183105,0.6495224237442017,0.5151110444197798,0.001,31.16
8,1.0354871541734725,0.532717202694774,0.21448188263272483,1.0435078889131546,0.5274180769920349,0.8783292174339294,0.6863691806793213,0.6120585799217224,0.6515869498252869,0.5154620948102396,0.001,32.09
9,1.0339287093707494,0.5331374809106305,0.26196372296128956,1.0440800562500954,0.5292203426361084,0.8763600587844849,0.6860617995262146,0.6132434606552124,0.6644867658615112,0.5139277028994934,0.001,31.6
10,1.032299884728023,0.533865685740085,0.20303927598491547,1.0370571836829185,0.5297209620475769,0.882167398929596,0.690304696559906,0.6045157313346863,0.6581553220748901,0.5180946330546699,0.001,31.81
11,1.0297300834504386,0.5342734804445795,0.18307597207881154,1.03819639980793,0.5279186964035034,0.8817669153213501,0.6880367398262024,0.6073859930038452,0.650290310382843,0.5171657049225481,0.001,32.82
12,1.0299931140173049,0.5348102714331487,0.23981229464213052,1.0445357039570808,0.532073974609375,0.8757426142692566,0.6848285794258118,0.6112242341041565,0.6549681425094604,0.5130194361508851,0.001,32.46
13,1.0295117374450442,0.5357423736148503,0.3024371007368678,1.0365775525569916,0.5328249335289001,0.878412663936615,0.6878345012664795,0.6073192954063416,0.6648343205451965,0.5152066281650766,0.001,33.02
14,1.0272570659243871,0.5361959411943391,0.21491453453661905,1.0373229756951332,0.5340431332588196,0.8780121207237244,0.6872783303260803,0.6070021986961365,0.663163959980011,0.51477164876461,0.001,32.82
15,1.028745884933169,0.5366120582397417,0.29471131863575134,1.0382030308246613,0.5338929295539856,0.877528190612793,0.685980498790741,0.6077197790145874,0.662263810634613,0.5143692470910669,0.001,32.52
