epoch,train_loss,train_accuracy,train_grad_norm,val_loss,val_categorical_accuracy,val_ordinal_accuracy,val_qwk,val_mae,val_spearman,lr,epoch_time_s
1,2.1771975282638794,0.2498195197482736,1.295298301038288,1.3727443367242813,0.4298498332500458,0.8243676424026489,0.7109671235084534,0.7832106947898865,0.6925281286239624,0.001,28.72
2,1.3282335447886633,0.46600249934031357,0.29976166666500154,1.3083461299538612,0.48132622241973877,0.823561429977417,0.7365041375160217,0.7470120191574097,0.6995842456817627,0.001,29.21
3,1.2911998582264734,0.4889446510632154,0.2139167942934566,1.2836237326264381,0.4933185577392578,0.8301723003387451,0.7474532723426819,0.7269979119300842,0.7066740393638611,0.001,29.78
4,1.2771041771722218,0.49401801317381366,0.1652897787945611,1.2753735184669495,0.49317747354507446,0.8312405347824097,0.7494376301765442,0.7249420285224915,0.7138392925262451,0.001,30.62
5,1.2671984642271013,0.4962584576780033,0.17994479184585904,1.2660398706793785,0.4972286522388458,0.8325103521347046,0.752225935459137,0.7189761400222778,0.7197920680046082,0.001,30.35
6,1.2591938953551034,0.4981553673582172,0.14947301882600028,1.2600958570837975,0.4998488426208496,0.833034336566925,0.7537592053413391,0.7164164185523987,0.7159460783004761,0.001,30.24
7,1.2486343724387032,0.5006248350783906,0.1663071182039049,1.2467909082770348,0.5011589527130127,0.8375289440155029,0.7575719356536865,0.7077496647834778,0.7241081595420837,0.001,30.31
8,1.2389575280840435,0.5022180400591477,0.19884495957503243,1.2418414950370789,0.5031542778015137,0.8373878598213196,0.7581346035003662,0.7058752179145813,0.7299404740333557,0.001,25.79
9,1.2346900039248996,0.5042045675195292,0.2540769341682631,1.2436169385910034,0.5031341314315796,0.8355134725570679,0.7563769221305847,0.7091202139854431,0.7341961860656738,0.001,28.82
10,1.233588110832941,0.5071022090782812,0.30094386140505475,1.2382198125123978,0.5067822337150574,0.8346467614173889,0.7578927278518677,0.7070845365524292,0.7195106148719788,0.001,26.61
