epoch,train_loss,train_accuracy,train_grad_norm,val_loss,val_categorical_accuracy,val_ordinal_accuracy,val_qwk,val_mae,val_spearman,val_kendall_tau,lr,epoch_time_s
1,1.3692918883429632,0.4801714362783542,0.4107977120530984,1.2193588688969612,0.5775907039642334,0.9383986592292786,0.570935070514679,0.48401063680648804,0.5501104593276978,0.41776962028391285,0.001,28.15
2,1.1992955151058378,0.5840522301202352,0.08805939058462779,1.1985753923654556,0.5856055617332458,0.9371903538703918,0.5808706283569336,0.4772040843963623,0.5796694159507751,0.42321450153483486,0.001,28.5
3,1.1891590867723738,0.5891523594966807,0.11338658234666264,1.194431632757187,0.5890088081359863,0.934411346912384,0.5824277997016907,0.47657981514930725,0.5692622661590576,0.42172667903800437,0.001,30.63
4,1.1817717022365994,0.5941425938228991,0.10316590604091448,1.1849376931786537,0.5899351835250854,0.9366869330406189,0.5861034989356995,0.47337791323661804,0.57574862241745,0.4258280917283405,0.001,28.71
5,1.1739012665218778,0.59611570949743,0.12984912824772654,1.1787395626306534,0.5929961204528809,0.9382576942443848,0.5915096998214722,0.46874621510505676,0.5816299915313721,0.4293900084927539,0.001,28.89
6,1.1678877009285822,0.5975143737730467,0.15986625968463838,1.1748164221644402,0.5923718214035034,0.9407950639724731,0.5918771028518677,0.4668331444263458,0.5813064575195312,0.4301134645483106,0.001,27.34
7,1.1649353560947238,0.598703238407321,0.18515291839601503,1.1779320240020752,0.5928551554679871,0.9371903538703918,0.589838445186615,0.4699544906616211,0.5650513768196106,0.4303066714351018,0.001,28.17
8,1.1645487982129294,0.5996673177115854,0.27115601159277414,1.1742918193340302,0.5944661498069763,0.9374722838401794,0.5919886827468872,0.46806153655052185,0.5743851065635681,0.4307422105700297,0.001,27.9
9,1.1613477487412711,0.6003666498493938,0.18570325452656972,1.1708661690354347,0.5931974649429321,0.939526379108429,0.5914814472198486,0.4672761559486389,0.5911681056022644,0.4304152302994667,0.001,28.45
10,1.16002180841234,0.6010060392325329,0.1899250096508435,1.1702013090252876,0.5960369110107422,0.9379556179046631,0.5918516516685486,0.4660075008869171,0.5728213787078857,0.4292556012550629,0.001,27.85
11,1.1592824761829679,0.6015505192541123,0.20144163119414496,1.1682866588234901,0.5958959460258484,0.938116729259491,0.5921533107757568,0.46598735451698303,0.5933306813240051,0.4305988820254909,0.001,28.76
12,1.157714601546999,0.6024846271810421,0.19996602987013165,1.1681567952036858,0.5966410040855408,0.9374924302101135,0.5921164751052856,0.4658665359020233,0.5760406851768494,0.430955031870248,0.001,28.24
13,1.1565743457703364,0.6028692598568367,0.16049441417294835,1.1669500842690468,0.596882700920105,0.9378549456596375,0.5917479991912842,0.46526238322257996,0.575774073600769,0.4295939356083015,0.001,29.23
14,1.1569814284642537,0.6029641692183965,0.21592599591092457,1.1669584959745407,0.596701443195343,0.9374924302101135,0.5912506580352783,0.46580612659454346,0.5818599462509155,0.4299925802440066,0.001,27.33
15,1.156250524142432,0.6034786778626412,0.18106531044320454,1.1702603250741959,0.5948085188865662,0.9352370500564575,0.5872499346733093,0.4699544906616211,0.5629581809043884,0.4289830792677549,0.001,30.78
