epoch,train_loss,train_accuracy,train_grad_norm,val_loss,val_categorical_accuracy,val_ordinal_accuracy,val_qwk,val_mae,val_spearman,lr,epoch_time_s
1,0.9051259992614625,0.47816335399693294,0.34576913879977333,0.7961390092968941,0.5758991241455078,0.9411172270774841,0.5714243650436401,0.48298361897468567,0.5476023554801941,0.001,15.96
2,0.7822177173599364,0.5829882462248552,0.0691097103768871,0.7815370932221413,0.5843368768692017,0.9392041563987732,0.5812128782272339,0.47645896673202515,0.5648704171180725,0.001,15.41
3,0.775007545001923,0.5887976981982207,0.08707634466035026,0.7777810133993626,0.5895726680755615,0.9348342418670654,0.5831302404403687,0.47559306025505066,0.5604630708694458,0.001,15.27
4,0.7702883387368823,0.5943623839233532,0.07847741258049769,0.7726844139397144,0.5902976393699646,0.937049388885498,0.5868225693702698,0.47265294194221497,0.5763548612594604,0.001,15.31
5,0.7658471020441207,0.5965452992392265,0.09267882476486856,0.7693317420780659,0.5930967926979065,0.937411904335022,0.5908554196357727,0.4694913327693939,0.5778634548187256,0.001,15.11
6,0.762003933626508,0.5980788347128493,0.11914153012727934,0.766738198697567,0.5930363535881042,0.9396471977233887,0.5917930006980896,0.4673164486885071,0.5941016674041748,0.001,14.86
7,0.7599687850664533,0.5990828758535599,0.13884859147762496,0.7686228267848492,0.5928551554679871,0.936525821685791,0.5895398259162903,0.4706190228462219,0.5762162208557129,0.001,14.91
8,0.7595395048459371,0.6001718358967186,0.19962737129794228,0.7653507590293884,0.595090389251709,0.9365056753158569,0.5910683870315552,0.4684038758277893,0.5963544845581055,0.001,14.8
9,0.7573974056849404,0.6011958579556523,0.13691839321501673,0.7633462101221085,0.5955334305763245,0.9383785128593445,0.5923705697059631,0.46608805656433105,0.5974465012550354,0.001,14.82
10,0.7570163342687819,0.6013407196127698,0.15943571747768492,0.7636868096888065,0.5967215895652771,0.936183512210846,0.5912480354309082,0.46709492802619934,0.5793570280075073,0.001,15.14
11,0.7564961862942529,0.6023697369012593,0.16032350583681984,0.7626239284873009,0.5968021154403687,0.9362438917160034,0.591586709022522,0.46695396304130554,0.5854601263999939,0.001,15.06
12,0.75531957736091,0.6036784870448721,0.15361340645523297,0.7626482844352722,0.5976076126098633,0.9352772831916809,0.5911684632301331,0.4671150743961334,0.5813596248626709,0.001,16.53
13,0.7545135200969757,0.6036285347493144,0.12170013939104384,0.7617910653352737,0.5977888703346252,0.9356196522712708,0.5907382369041443,0.466591477394104,0.5690200328826904,0.001,15.98
14,0.7544921078379192,0.6041580290822265,0.1656740369896094,0.7613850198686123,0.5983325839042664,0.935116171836853,0.5905880331993103,0.4665512144565582,0.5899806618690491,0.001,16.05
15,0.7542721960279677,0.6044027953304594,0.13936528723154748,0.7640333026647568,0.5950300097465515,0.9332031011581421,0.5859895348548889,0.4717668890953064,0.5670786499977112,0.001,15.65
