epoch,train_loss,train_accuracy,train_grad_norm,val_loss,val_categorical_accuracy,val_ordinal_accuracy,val_qwk,val_mae,val_spearman,lr,epoch_time_s
1,2.4003855633357216,0.2323820907415708,1.421170948516755,1.4329671114683151,0.4013829827308655,0.8189474940299988,0.6858357191085815,0.8123743534088135,0.6790363788604736,0.001,24.18
epoch,train_loss,train_accuracy,train_grad_norm,val_loss,val_categorical_accuracy,val_ordinal_accuracy,val_qwk,val_mae,val_spearman,lr,epoch_time_s
1,2.4003855633357216,0.2323820907415708,1.421170948516755,1.4329671114683151,0.4013829827308655,0.8189474940299988,0.6858357191085815,0.8123743534088135,0.6790363788604736,0.001,26.24
2,1.371825093314761,0.4432790477613427,0.31125078527700334,1.312169149518013,0.45700329542160034,0.8396518230438232,0.7395719289779663,0.7360497117042542,0.7090038657188416,0.001,25.55
2,1.371825093314761,0.4432790477613427,0.31125078527700334,1.312169149518013,0.45700329542160034,0.8396518230438232,0.7395719289779663,0.7360497117042542,0.7090038657188416,0.001,26.27
3,1.299953265795632,0.4740475123263111,0.24484216871242676,1.280598483979702,0.47678297758102417,0.84107905626297,0.7513927817344666,0.7184610366821289,0.7180655598640442,0.001,25.44
3,1.299953265795632,0.4740475123263111,0.24484216871242676,1.280598483979702,0.47678297758102417,0.84107905626297,0.7513927817344666,0.7184610366821289,0.7180655598640442,0.001,26.07
4,1.268476374565609,0.48609492504606805,0.19440012153178926,1.268700249493122,0.48590898513793945,0.8398930430412292,0.7554285526275635,0.7129130959510803,0.7312324047088623,0.001,25.45
4,1.268476374565609,0.48609492504606805,0.19440012153178926,1.268700249493122,0.48590898513793945,0.8398930430412292,0.7554285526275635,0.7129130959510803,0.7312324047088623,0.001,27.79
5,1.2551543012497917,0.4933512625130734,0.2158960322775538,1.2646904662251472,0.4902709722518921,0.8372799158096313,0.7555531859397888,0.7152448296546936,0.7183598279953003,0.001,27.84
5,1.2551543012497917,0.4933512625130734,0.2158960322775538,1.2646904662251472,0.4902709722518921,0.8372799158096313,0.7555531859397888,0.7152448296546936,0.7183598279953003,0.001,27.18
6,1.2460520078265478,0.49879476069525375,0.2533254049836643,1.258522056043148,0.497366726398468,0.8373603224754333,0.757240891456604,0.7107622623443604,0.7157840132713318,0.001,26.39
6,1.2460520078265478,0.49879476069525375,0.2533254049836643,1.258522056043148,0.497366726398468,0.8373603224754333,0.757240891456604,0.7107622623443604,0.7157840132713318,0.001,28.37
7,1.2387842318368336,0.5032222720254993,0.20693508216312953,1.2532686218619347,0.5006030201911926,0.835410475730896,0.7580980062484741,0.7101390957832336,0.7162094116210938,0.001,28.19
7,1.2387842318368336,0.5032222720254993,0.20693508216312953,1.2532686218619347,0.5006030201911926,0.835410475730896,0.7580980062484741,0.7101390957832336,0.7162094116210938,0.001,29.03
8,1.2341360364641463,0.5067433637133323,0.2243123198785479,1.2474637925624847,0.502633273601532,0.836998462677002,0.7604620456695557,0.7060384154319763,0.7194851040840149,0.001,28.38
8,1.2341360364641463,0.5067433637133323,0.2243123198785479,1.2474637925624847,0.502633273601532,0.836998462677002,0.7604620456695557,0.7060384154319763,0.7194851040840149,0.001,30.95
9,1.2296453714370728,0.5087554161063798,0.3073331843765955,1.2495058625936508,0.5023719668388367,0.8354707956314087,0.758489191532135,0.709616482257843,0.7112479209899902,0.001,30.48
9,1.2296453714370728,0.5087554161063798,0.3073331843765955,1.2495058625936508,0.5023719668388367,0.8354707956314087,0.758489191532135,0.709616482257843,0.7112479209899902,0.001,32.05
10,1.22753063459245,0.5095223865730365,0.4304389992640132,1.2434341609477997,0.506633460521698,0.8352094292640686,0.760249137878418,0.7063801288604736,0.72975754737854,0.001,29.94
