epoch,train_loss,train_accuracy,train_grad_norm,val_loss,val_categorical_accuracy,val_ordinal_accuracy,val_qwk,val_mae,val_spearman,lr,epoch_time_s
1,1.7945662426948548,0.30079952368801566,0.939786911457777,1.5154423805383535,0.39865779876708984,0.7661506533622742,0.6254222393035889,0.9098069667816162,0.6023285388946533,0.001,118.37
2,1.34400447845459,0.47303733945734455,0.13481358140707017,1.2687033048042884,0.5035662055015564,0.8292838335037231,0.7567477226257324,0.7187420129776001,0.7165842652320862,0.001,127.66
3,1.238440535068512,0.5077951057942952,0.1172790865600109,1.2382785907158484,0.5078181624412537,0.8388556838035583,0.7684698700904846,0.6967571377754211,0.7284180521965027,0.001,125.89
4,1.2204006814956665,0.5102742296204014,0.1361014164984226,1.2303008299607496,0.5091701745986938,0.8415009379386902,0.771291196346283,0.6911433339118958,0.7309824228286743,0.001,125.12
5,1.212115263938904,0.5110222195538078,0.15944946333765983,1.2252585521111121,0.5098559856414795,0.8428627252578735,0.7725766897201538,0.6879298686981201,0.738976240158081,0.001,128.77
6,1.2064234852790832,0.5119903536816615,0.19256014846265315,1.221284059377817,0.5104438066482544,0.8448417782783508,0.7742288708686829,0.6845988035202026,0.7415056824684143,0.001,127.87
7,1.2026897478103638,0.5128284026037054,0.19820979341864586,1.2199830367014959,0.5109238624572754,0.8445674777030945,0.774085521697998,0.684520423412323,0.7432268857955933,0.001,127.64
8,1.199731342792511,0.5134162876684228,0.29453840300440787,1.2173053576396062,0.510267436504364,0.8459292650222778,0.7754030227661133,0.6821005344390869,0.7447574734687805,0.001,127.24
9,1.19611741065979,0.5144569693149013,0.23097101479768753,1.2167416077393751,0.510649561882019,0.8455275893211365,0.7753174304962158,0.6828157305717468,0.7417459487915039,0.001,126.78
10,1.1930184841156006,0.5138115465629988,0.3272915318608284,1.2214601498383741,0.5091995596885681,0.8437739014625549,0.7730061411857605,0.6878416538238525,0.7436866164207458,0.001,127.6
11,1.19268798828125,0.5149297790052484,0.4973985244333744,1.215256195801955,0.5122073292732239,0.8453806042671204,0.7754520177841187,0.6821396946907043,0.7448788285255432,0.001,128.4
12,1.1837927055358888,0.5156452476372023,0.19768993362784384,1.2126463743356557,0.5119231939315796,0.8467032313346863,0.7765650749206543,0.6796512007713318,0.7448503375053406,0.001,129.3
13,1.1790441584587097,0.5154401132741946,0.22303469583392144,1.2107515335083008,0.5102185010910034,0.8481923937797546,0.777072012424469,0.6786224842071533,0.7464237809181213,0.001,127.36
14,1.1741575479507447,0.5160079852303259,0.2573849143832922,1.216743148290194,0.5115998983383179,0.8448221683502197,0.7754056453704834,0.6833545565605164,0.7413080930709839,0.001,127.76
15,1.1705119442939758,0.5160605196403645,0.2548330359905958,1.2083080090009248,0.5088762640953064,0.8504065871238708,0.7777271270751953,0.6761144399642944,0.7443398833274841,0.001,129.81
