epoch,train_loss,train_accuracy,train_grad_norm,val_loss,val_categorical_accuracy,val_ordinal_accuracy,val_qwk,val_mae,val_spearman,val_kendall_tau,lr,epoch_time_s
1,1.3153983163833618,0.3810417339047633,0.5331798189878464,1.203096554829524,0.440300852060318,0.8481795787811279,0.5733048915863037,0.7319822311401367,0.5504131317138672,0.44117665557270097,0.001,147.8
2,1.0887913846969604,0.5129534975068739,0.1250616092979908,1.0378004312515259,0.5385393500328064,0.87979656457901,0.6999778747558594,0.5989454388618469,0.674635648727417,0.522504141606102,0.001,146.91
3,1.0128039884567261,0.5476671195074293,0.09798701785504818,1.0187878975501428,0.5435076951980591,0.8868072628974915,0.7097486853599548,0.5846588611602783,0.6839631199836731,0.5309140545670137,0.001,146.33
4,1.001474986076355,0.5492433055874546,0.1483003421872854,1.0147439287259028,0.5445681810379028,0.8875633478164673,0.7109236121177673,0.5825772881507874,0.691443681716919,0.5326697720825945,0.001,146.05
5,0.996983836889267,0.5500664249848011,0.15816158428788185,1.0096247287896962,0.5453536510467529,0.891186535358429,0.7145907878875732,0.5769215822219849,0.6970711350440979,0.5356198457576283,0.001,148.98
6,0.9932215189933777,0.5508219935501465,0.10483721032738685,1.0082298792325532,0.5460901260375977,0.8906562924385071,0.7149479389190674,0.577009916305542,0.6911811828613281,0.5352665845885012,0.001,145.56
7,0.9912988150119781,0.5515350301101579,0.2344065173715353,1.0088639351037831,0.5455206036567688,0.8908330202102661,0.714767336845398,0.5773732662200928,0.689893364906311,0.5355018230915357,0.001,147.94
8,0.9878982102870941,0.552250568552836,0.17314811848104,1.0050760874381433,0.5467774271965027,0.891098141670227,0.7159697413444519,0.5752719640731812,0.6947112679481506,0.5363206461700022,0.001,147.73
9,0.9841440856456757,0.5523906739821716,0.15656905934214593,1.0052571250842168,0.5456973314285278,0.8915891051292419,0.7154008150100708,0.575959324836731,0.6934079527854919,0.5367782258247311,0.001,149.75
10,0.9805135357379914,0.5530061371181815,0.21455700494349003,1.0056567467175996,0.5471996665000916,0.8913534283638,0.7161824107170105,0.5746926665306091,0.6920897960662842,0.5367355016133458,0.001,149.46
11,0.9765414845943451,0.5538267546328612,0.19520440496504307,1.001637944808373,0.5475040078163147,0.8934448957443237,0.7179624438285828,0.5716094970703125,0.6971266865730286,0.5385164200274829,0.001,148.3
12,0.9742218852043152,0.5533739138701873,0.3122811038047075,1.0024443360475392,0.5465123057365417,0.8934546709060669,0.7172906398773193,0.5724637508392334,0.6915141940116882,0.5383037680162388,0.001,147.47
13,0.9728398501873017,0.5539543506488632,0.4050277070701122,1.0087624100538402,0.5433604121208191,0.890626847743988,0.7126924395561218,0.5795039534568787,0.6889205574989319,0.5367313901414299,0.001,144.87
14,0.9695905590057373,0.5544622328302047,0.25529370717704297,1.00260591506958,0.5475335121154785,0.892345130443573,0.7167754769325256,0.5731608867645264,0.699834942817688,0.5378230536656535,0.001,143.32
15,0.9669824433326721,0.5545147723662056,0.24581658348441124,1.0026947993498583,0.5456580519676208,0.8937983512878418,0.7163049578666687,0.5732591152191162,0.6944695115089417,0.5388188126471957,0.001,147.76
