epoch,train_loss,train_accuracy,train_grad_norm,val_loss,val_categorical_accuracy,val_ordinal_accuracy,val_qwk,val_mae,val_spearman,val_kendall_tau,lr,epoch_time_s
1,1.3833308333442325,0.3652009931484697,0.6580403160954279,1.1105420887470245,0.49400594830513,0.873903751373291,0.6511828303337097,0.6481012105941772,0.6243192553520203,0.495421348653467,0.001,21.72
2,1.087598547102913,0.5063365459729223,0.11056591806903718,1.0741214156150818,0.5135972499847412,0.8744669556617737,0.6718363761901855,0.6282484531402588,0.6424594521522522,0.5067506420197334,0.001,23.74
3,1.0689068200096252,0.5194275961925992,0.08878252022559681,1.0648551508784294,0.5227693319320679,0.8702831864356995,0.6763635873794556,0.6255128979682922,0.6469072699546814,0.5074011397209962,0.001,26.41
4,1.0602332921255202,0.52418435940431,0.10365815578945099,1.057079516351223,0.5258870124816895,0.8740445971488953,0.6815921068191528,0.6181108951568604,0.6512483954429626,0.5114586627365458,0.001,28.25
5,1.0528538000015986,0.5262691750797355,0.14260339364409447,1.0532397702336311,0.5256456732749939,0.8751709461212158,0.6822852492332458,0.6169442534446716,0.6508051753044128,0.5123926423154129,0.001,24.56
6,1.0485029116509452,0.5277220776506765,0.1577517410355901,1.0496792048215866,0.5263295769691467,0.8765789866447449,0.6831594109535217,0.6141886115074158,0.6572743058204651,0.5144936556261975,0.001,22.68
7,1.0449137072714547,0.5298616259571991,0.18776244362668384,1.0493147522211075,0.5264703631401062,0.8759956359863281,0.6828877925872803,0.6156368255615234,0.6450589895248413,0.5129152176132399,0.001,21.57
8,1.0425095860920255,0.530010896769282,0.20452769993553085,1.0458342507481575,0.5284415483474731,0.8754123449325562,0.6835488677024841,0.6143293976783752,0.6513099074363708,0.513428733130297,0.001,21.32
9,1.0420337205841428,0.5312249660408902,0.28019286869537263,1.0483703017234802,0.5276973247528076,0.8749496936798096,0.6814197897911072,0.6161195635795593,0.6425977349281311,0.5124032862200287,0.001,21.8
10,1.0400612694876534,0.5308269105420024,0.23360952137718125,1.0434941425919533,0.5301512479782104,0.876096248626709,0.6840619444847107,0.6124587655067444,0.6552032828330994,0.5138695903641184,0.001,30.85
11,1.036449496708219,0.5320559068948189,0.181701869600349,1.044783815741539,0.5310362577438354,0.8745071887969971,0.6839677095413208,0.613223135471344,0.647455632686615,0.5133031767929013,0.001,30.11
12,1.0377002831489321,0.5326579658368868,0.30231748793333296,1.04643589630723,0.5271542072296143,0.8753117918968201,0.6811640858650208,0.6162000298500061,0.6401816606521606,0.5126747059280146,0.001,29.01
13,1.0350176313566783,0.5335933962592735,0.21992493746063066,1.0414835326373577,0.5290852189064026,0.8780875205993652,0.6841797232627869,0.6114530563354492,0.6510241627693176,0.5145013114203387,0.001,30.94
14,1.0345967553910755,0.5338770108022312,0.21976927384024575,1.0411160290241241,0.5281398296356201,0.8777053952217102,0.683417558670044,0.6125392317771912,0.6509190201759338,0.514054902378968,0.001,25.92
15,1.034211538140736,0.5341357468765082,0.2524696473800947,1.0420926846563816,0.5303322672843933,0.8763175010681152,0.6827656626701355,0.6121570467948914,0.6442965269088745,0.5138310175605456,0.001,27.82
