epoch,train_loss,val_loss,qwk,cat_acc,ece,nll
1,3.2879790843479215,2.570847660303116,0.48295445609653503,0.5263884216547012,0.134214642457664,1.2955910116434097
2,2.0409203313645863,1.7281029671430588,0.7054414714901416,0.6656929105520248,0.025826606899499893,0.9430895894765854
3,1.7027589158406333,1.5965659767389297,0.7331249828892619,0.6768985763192177,0.03278377093374729,0.9103513062000275
4,1.597141975448245,1.5139804482460022,0.7518703098140551,0.6818036511540413,0.03309023706242442,0.8850168734788895
5,1.5285551850757901,1.4581749439239502,0.759403449457544,0.6841989234089851,0.03991543990559876,0.8737657070159912
6,1.4799856704378884,1.4184442162513733,0.7673472579331673,0.6876661106944084,0.041072591906413436,0.8611637130379677
7,1.4465603128312126,1.3881075084209442,0.771426859150502,0.6901302337646484,0.04180481191724539,0.8512716814875603
8,1.4222727786926996,1.366431474685669,0.7762973481638178,0.690670482814312,0.04094219021499157,0.8423326164484024
9,1.4030156684300257,1.3482774049043655,0.7821367977294038,0.6936648786067963,0.03899964317679405,0.8362359032034874
10,1.3835260243642897,1.3275099694728851,0.7868024407434029,0.6945154219865799,0.04055047873407602,0.8295508101582527
11,1.3643914990954928,1.3161822706460953,0.7927098608680143,0.6951375976204872,0.03319525485858321,0.8222294971346855
12,1.3469859248115903,1.2933854013681412,0.8007736654042139,0.6971896216273308,0.03187573375180364,0.8140318840742111
13,1.3268286368203541,1.2776239216327667,0.8074338010667418,0.6997819617390633,0.034476562635973096,0.8136061802506447
14,1.3105886077123976,1.2570689767599106,0.815211359937909,0.7010054439306259,0.031073676655068994,0.8035787269473076
15,1.2898088088111272,1.2381024956703186,0.8207669358010897,0.7030749917030334,0.032174263847991824,0.7991998195648193
16,1.2754946265901839,1.2238197773694992,0.8259637267107156,0.704968236386776,0.0296489296015352,0.7910660058259964
17,1.2582206782840548,1.2078008949756622,0.8259940909441709,0.7075505629181862,0.03495963220484555,0.7880207449197769
18,1.244758547298492,1.1985331028699875,0.8283883086552752,0.7074775099754333,0.038080926751717925,0.7854599431157112
19,1.2346875440506708,1.1889422237873077,0.8309059709855338,0.7093606665730476,0.03518902976065874,0.7779319584369659
20,1.2237066579243494,1.1793524324893951,0.8320082922031883,0.7109450548887253,0.03824316128157079,0.7759369015693665
