epoch,train_loss,train_accuracy,train_grad_norm,val_loss,val_categorical_accuracy,val_ordinal_accuracy,val_qwk,val_mae,val_spearman,val_kendall_tau,lr,epoch_time_s
1,0.6128611195655096,0.5341211667913238,0.21536637097597122,0.5169644355773926,0.6031225323677063,1.0,0.20429536700248718,0.3968774378299713,0.30625641345977783,0.1339673518905447,0.001,9.47
2,0.5018073216317191,0.6231812515582149,0.04478676640798175,0.4917864352464676,0.6306661367416382,1.0,0.25973743200302124,0.36933383345603943,0.35803723335266113,0.16894393605206062,0.001,8.93
3,0.4882252940109798,0.6379107454500125,0.03709035167204482,0.48495979234576225,0.6406252980232239,1.0,0.28162920475006104,0.35937467217445374,0.3650696575641632,0.1830307064386713,0.001,8.86
4,0.4814983540111118,0.6499725754176016,0.03396678364111318,0.47927335277199745,0.6511276960372925,1.0,0.3011462390422821,0.3488723039627075,0.403790146112442,0.19452686819178677,0.001,8.94
5,0.4766741664636703,0.6579257043131389,0.038968754207922354,0.47495043464004993,0.658752977848053,1.0,0.3173632025718689,0.34124699234962463,0.4046020209789276,0.204659429372515,0.001,8.91
6,0.4724629095622471,0.6650461231613064,0.04072458486235331,0.4715192876756191,0.6631792783737183,1.0,0.32555657625198364,0.33682072162628174,0.4277985990047455,0.2093525825659905,0.001,9.07
7,0.46939921095257714,0.6687958115183246,0.053255906358124716,0.46885065361857414,0.6670019626617432,1.0,0.33454573154449463,0.33299800753593445,0.40657123923301697,0.2152149561180263,0.001,9.6
8,0.4665582984212845,0.672341062079282,0.059222978480633286,0.46612897515296936,0.669959545135498,1.0,0.3390357494354248,0.33004045486450195,0.4404413104057312,0.21735622189184983,0.001,9.24
9,0.46390127378796775,0.6761854899027674,0.04549481537902639,0.4641864188015461,0.6718508005142212,1.0,0.34160831570625305,0.3281491994857788,0.41877928376197815,0.2184204517312284,0.001,8.94
10,0.46178636617130703,0.6774320618299676,0.05646593833253497,0.46208528615534306,0.6749894618988037,1.0,0.3488485813140869,0.3250105679035187,0.44234102964401245,0.22306080447555102,0.001,9.04
11,0.4602294256762853,0.6794614809274495,0.0671619029331302,0.46038011834025383,0.6776653528213501,1.0,0.3534948527812958,0.3223346769809723,0.43264931440353394,0.22550944141184398,0.001,9.27
12,0.4584360449087052,0.6812316130640738,0.06806076591509203,0.4591497741639614,0.6780275106430054,1.0,0.35455912351608276,0.321972519159317,0.43835484981536865,0.2262693004310521,0.001,13.54
13,0.45696076325007845,0.6826826227873348,0.061208902459059446,0.45828879065811634,0.6794157028198242,1.0,0.3560308814048767,0.3205842673778534,0.4188354015350342,0.22660413714722016,0.001,11.39
14,0.45581151852532037,0.683879331837447,0.07180043024617055,0.4586180318146944,0.676659345626831,1.0,0.35484108328819275,0.32334065437316895,0.4036697447299957,0.22765235097414158,0.001,9.49
15,0.45535934444457765,0.6834255796559462,0.08087498480306259,0.4561193622648716,0.6813673377037048,1.0,0.36088424921035767,0.31863269209861755,0.4374532997608185,0.22981994458496358,0.001,9.27
16,0.4541884022099631,0.6848865619546248,0.06774013448092672,0.4554781336337328,0.6808241009712219,1.0,0.36064085364341736,0.3191758990287781,0.4550493359565735,0.23002633100919279,0.001,9.22
17,0.4531451487351978,0.6853054101221641,0.08196011881920554,0.4547411035746336,0.681709349155426,1.0,0.3621104657649994,0.318290650844574,0.4497305452823639,0.23075915524800578,0.001,9.14
18,0.4524051130764068,0.686232859636001,0.07133193810780843,0.45416982285678387,0.6830372214317322,1.0,0.36405444145202637,0.31696274876594543,0.4378187954425812,0.2315934412013653,0.001,8.97
19,0.45142657463512725,0.6871453502867115,0.05729319473048524,0.4536133073270321,0.6832987666130066,1.0,0.3646526038646698,0.316701203584671,0.4389576315879822,0.23197234118875645,0.001,8.95
