epoch,train_loss,val_loss,qwk,cat_acc,ece,nll
1,3.0237793241228377,2.766916424036026,0.22094504183991637,0.4326319247484207,0.09783567860722542,1.5278231054544449
2,2.316666288981362,1.578892096877098,0.7165088533125057,0.617603175342083,0.05076523358002305,0.9910782799124718
3,1.5389762132886857,1.4319874495267868,0.7587355809918243,0.6403171271085739,0.04389694379642606,0.9179004579782486
4,1.4763019614749484,1.414858415722847,0.761729571621064,0.6422680765390396,0.04458421119488776,0.9096581116318703
5,1.4540778001149495,1.4032593965530396,0.765627828551524,0.6443627029657364,0.04315866203978658,0.9034566357731819
6,1.4448782224503776,1.390783280134201,0.7716533287205896,0.6458707228302956,0.03757697553373873,0.8960461542010307
7,1.4338669152486891,1.3807040005922318,0.7714116489629922,0.6470066085457802,0.0416108132340014,0.8907967656850815
8,1.4248291632485768,1.3778148740530014,0.7755079377290017,0.6464785411953926,0.03549714386463165,0.8893181458115578
9,1.4153681615042308,1.358506366610527,0.7784154764095423,0.6504591405391693,0.04319317964836955,0.8825087621808052
10,1.4003708003059265,1.3521995693445206,0.7792024854491506,0.6524467170238495,0.04085501283407211,0.8792067021131516
11,1.3884335623847113,1.342049777507782,0.7818301250837704,0.6535786762833595,0.037677345564588904,0.8713111504912376
12,1.3798868958912198,1.3329950720071793,0.7877826438284194,0.653573103249073,0.03382517001591623,0.8674476742744446
13,1.367312582712325,1.3180178701877594,0.7887372461203898,0.6568315103650093,0.03887480613775551,0.8613545000553131
14,1.353529790091136,1.3041085302829742,0.7937959379145295,0.6563491448760033,0.03853451367467642,0.8539193123579025
15,1.342842802168831,1.2916105389595032,0.7939600354009186,0.6604236140847206,0.04400316532701254,0.850837841629982
16,1.327743201028733,1.2862137407064438,0.7953885544054977,0.6612041816115379,0.04287272924557328,0.8467795178294182
17,1.320568873768761,1.2773236632347107,0.7993665648804148,0.6623781621456146,0.04286322416737676,0.8443195968866348
18,1.3128453852638367,1.2703037858009338,0.8019981451086515,0.6632013916969299,0.0403162301518023,0.839935228228569
19,1.3037978278266058,1.265323132276535,0.8036174997839626,0.6622254997491837,0.04365555103868246,0.837730847299099
20,1.298955996831258,1.2603348791599274,0.80351446367031,0.6635618358850479,0.04370567062869668,0.8346621096134186
21,1.294637261875092,1.262241005897522,0.8024196603972158,0.6645082980394363,0.04704966023564339,0.8385179042816162
22,1.2909735914260623,1.2619665414094925,0.8017790682327257,0.6633653417229652,0.04448489053174853,0.8364188745617867
23,1.28845591204507,1.254922166466713,0.8048079333430431,0.6651278957724571,0.043200201354920864,0.8333343639969826
24,1.2839886271764362,1.2526188790798187,0.8053025949244668,0.6654250845313072,0.043911146465688944,0.8326552510261536
25,1.2809304093557692,1.2515804320573807,0.810523059609315,0.6616988778114319,0.039991009049117565,0.832213282585144
26,1.2753013353499154,1.2420179098844528,0.8092222036261563,0.6661001890897751,0.045213356614112854,0.8291634321212769
27,1.2669194804297552,1.2395725548267365,0.8081297165439985,0.6676806882023811,0.04908294230699539,0.8299542143940926
28,1.2634304421288627,1.2318619638681412,0.8104597430843897,0.6674428880214691,0.044492741115391254,0.8229255601763725
29,1.2604756052531894,1.2301126569509506,0.8128542062099886,0.6662375330924988,0.04252689750865102,0.8215602710843086
30,1.2563018732600741,1.2246991097927094,0.8130697691161166,0.6684126257896423,0.04484106879681349,0.8202242329716682
