epoch,train_loss,val_loss,qwk,cat_acc,ece,nll
1,3.1426503506917802,2.543514132499695,0.48866119066326963,0.511043906211853,0.12421445269137621,1.2707206010818481
2,1.9996953029481193,1.8202197551727295,0.6802184123016791,0.6138478592038155,0.03360586194321513,1.0220805630087852
3,1.6728560848841592,1.690289705991745,0.7030608156379666,0.6222438216209412,0.0481851187068969,1.0071706622838974
4,1.5831792278895302,1.622576043009758,0.7154691522389475,0.6250854879617691,0.054745323257520795,0.9860780611634254
5,1.527790731853909,1.5838251113891602,0.7241082033190844,0.627352774143219,0.05976187950000167,0.9745862856507301
6,1.500341984960768,1.5618503391742706,0.7306615728376386,0.6307080835103989,0.059675355441868305,0.9686872363090515
7,1.4757368072630868,1.5437837988138199,0.7380009603263378,0.6314089521765709,0.05877505289390683,0.9639725014567375
8,1.4597684958624462,1.5270298570394516,0.7444952708900325,0.6338378041982651,0.05508886789903045,0.957639753818512
9,1.4450176500138783,1.5112472921609879,0.7513458649903423,0.6363291665911674,0.053842091700062156,0.9534364938735962
10,1.4306855088188535,1.495619997382164,0.7593172392526167,0.6383071392774582,0.050244917627424,0.9478297010064125
11,1.4108931147862995,1.4766128808259964,0.7651614441786131,0.6402579247951508,0.05122291622683406,0.9408832788467407
12,1.3938111237117223,1.458439975976944,0.7710483943992017,0.6445972621440887,0.05033825756981969,0.9352250024676323
13,1.38184892942035,1.4478669166564941,0.7743524823243403,0.6463961079716682,0.05047811288386583,0.9326123297214508
14,1.3651768744937958,1.4309312403202057,0.7792083528881092,0.6486006006598473,0.05203615315258503,0.9259969294071198
15,1.3490852855500721,1.4155003130435944,0.7809868704330891,0.6501477286219597,0.05440644081681967,0.9205074608325958
16,1.3330567261529347,1.4012752026319504,0.7829847105668508,0.6519655287265778,0.05419070087373257,0.9129777923226357
17,1.3226007279895602,1.389403060078621,0.783842456110063,0.6529128700494766,0.054615849163383245,0.9062798023223877
18,1.3095504802370828,1.3746062368154526,0.7870370875065672,0.6550247371196747,0.052438951563090086,0.8969228118658066
19,1.2959663678729345,1.3616998493671417,0.791033139417038,0.6579434275627136,0.053492783568799496,0.8920779898762703
20,1.283345171383449,1.3512885868549347,0.79435488322608,0.659189984202385,0.049813488963991404,0.8851358443498611
