epoch,train_loss,train_accuracy,train_grad_norm,val_loss,val_categorical_accuracy,val_ordinal_accuracy,val_qwk,val_mae,val_spearman,lr,epoch_time_s
1,1.9991290947747609,0.36704300860969385,0.7604380255890271,1.6477715969085693,0.4882138669490814,0.8774080276489258,0.6484988927841187,0.6485697627067566,0.6257246136665344,0.001,25.51
2,1.6227921474547613,0.5019132653061225,0.1569018970642771,1.6068435981869698,0.5080620646476746,0.8760995864868164,0.6675233244895935,0.6330897808074951,0.639901876449585,0.001,24.91
3,1.5975664721594915,0.5167012117346939,0.11670112136810545,1.5923650041222572,0.5167381167411804,0.874932050704956,0.6739148497581482,0.6264468431472778,0.6473420262336731,0.001,26.36
4,1.5823468556479803,0.5212302694515306,0.1629088099986788,1.5815471410751343,0.5193349123001099,0.8776697516441345,0.6767883896827698,0.6209110617637634,0.6544464826583862,0.001,26.44
5,1.5694456838426136,0.5228744818239796,0.14600251969837008,1.5691296607255936,0.5199992060661316,0.880950927734375,0.680560827255249,0.6155766248703003,0.6583995819091797,0.001,26.46
6,1.5620350024056813,0.5239108338647959,0.2742636415456969,1.568547211587429,0.5220927000045776,0.8782736659049988,0.6800316572189331,0.6171266436576843,0.6576778292655945,0.001,25.88
7,1.5591604633936806,0.5244389748086735,0.2723632381548957,1.5649302080273628,0.5250115990638733,0.8776496052742004,0.681270956993103,0.614972710609436,0.6540265083312988,0.001,25.5
8,1.5510171500463334,0.5253507653061225,0.20630311965942383,1.5591060444712639,0.5243673920631409,0.8808905482292175,0.6833699941635132,0.6112486720085144,0.6538216471672058,0.001,24.98
9,1.5497585005230374,0.5265365911989796,0.28992473901737303,1.5619418919086456,0.5209855437278748,0.8786360025405884,0.679229736328125,0.6175292134284973,0.6593151688575745,0.001,24.42
10,1.550287642176189,0.5262276785714286,0.3653058184990807,1.5557476729154587,0.5243070125579834,0.8828431963920593,0.6837661862373352,0.6084707379341125,0.650668203830719,0.001,22.99
11,1.5454374703149947,0.5274184869260204,0.30304774783906485,1.5515360236167908,0.5257765054702759,0.8825613260269165,0.6842036247253418,0.6077862977981567,0.6549578309059143,0.001,27.28
12,1.5413362733901492,0.5276277503188775,0.22932747763300698,1.5610070675611496,0.5286752581596375,0.877589225769043,0.6814309358596802,0.611751914024353,0.6468108296394348,0.001,26.2
13,1.5414146071388608,0.5283651546556123,0.2701068516998064,1.5608329325914383,0.5227771401405334,0.8776898980140686,0.677312433719635,0.6178714632987976,0.658092737197876,0.001,24.63
14,1.5403375776987227,0.5288384885204082,0.3167668142252498,1.5496922954916954,0.5236628651618958,0.8825412392616272,0.6822149157524109,0.6101616621017456,0.6623563766479492,0.001,24.34
15,1.5403033362494574,0.5295061383928571,0.3164547763410069,1.5513672083616257,0.5256154537200928,0.8807697892189026,0.6820583343505859,0.61134934425354,0.6602124571800232,0.001,24.46
