epoch,train_loss,val_loss,qwk,cat_acc,ece,nll
1,2.9076564198448542,2.696906864643097,0.10893056193476137,0.532878253608942,0.04116586549207568,1.3512985706329346
2,2.3936703432173956,2.0566340684890747,0.5021306841190931,0.5830136761069298,0.03424014593474567,1.0620033666491508
3,1.83946696917216,1.7485553622245789,0.6204332054594544,0.6038462296128273,0.05327372718602419,1.0026193335652351
4,1.6787140728935364,1.6671912223100662,0.655108680785473,0.6106755658984184,0.05931124370545149,0.983944371342659
5,1.612142246866983,1.617656096816063,0.6785733152100285,0.6144747957587242,0.05589509569108486,0.970563255250454
6,1.565721449397859,1.5815394967794418,0.7007545804068404,0.6179184764623642,0.04948861990123987,0.960549958050251
7,1.5336130460103352,1.5560242682695389,0.711838436119066,0.6204446479678154,0.04946413403376937,0.9572473019361496
8,1.5145891772376165,1.5353252589702606,0.7195567673692302,0.6215334311127663,0.05059888819232583,0.9556615129113197
9,1.4941013067487687,1.5221946686506271,0.7205619307726452,0.623176597058773,0.057779944967478514,0.9560061991214752
10,1.4776498552352664,1.506531000137329,0.7282908816552132,0.6245908364653587,0.05551769770681858,0.9512177407741547
