epoch,train_loss,val_loss,qwk,cat_acc,ece,nll
1,3.2919656549181258,2.978287696838379,0.18588141001964875,0.3886183872818947,0.14067500736564398,1.652660459280014
2,2.0442227200856284,1.3930430114269257,0.7814030953001535,0.6741954535245895,0.04261829098686576,0.8998729810118675
3,1.391474545948089,1.3075736612081528,0.8022975982075671,0.6845904812216759,0.032799684442579746,0.8549128547310829
4,1.3469609287050035,1.2893206924200058,0.8055457017717965,0.6850980147719383,0.0327292806468904,0.845508337020874
5,1.327098288233318,1.27072474360466,0.808844757817168,0.6877213045954704,0.03379236557520926,0.8374014049768448
6,1.312845336066352,1.2601385712623596,0.8123351889785934,0.6885106414556503,0.02925767283886671,0.8285369202494621
7,1.2989428951626731,1.2474144101142883,0.8152595937799032,0.6893368437886238,0.02907211217097938,0.8206001222133636
8,1.289448066363259,1.240852564573288,0.8149772904949019,0.6922523677349091,0.032388526713475585,0.8200010731816292
9,1.2739973389913166,1.2347359657287598,0.8165915901296169,0.6925780922174454,0.029372413409873843,0.8134043365716934
10,1.2707111362427,1.2249201387166977,0.8181385907541261,0.6943271979689598,0.03241867013275623,0.8117821589112282
11,1.2601462867524889,1.2259872555732727,0.820576351171783,0.6924138590693474,0.027457386953756213,0.8084502965211868
12,1.2560937896607414,1.209947183728218,0.8240104773494634,0.6970279589295387,0.026572374161332846,0.8003922700881958
13,1.2526113494994149,1.2017242759466171,0.8224709831832033,0.6976019814610481,0.031068833777680993,0.7980266958475113
14,1.2390440342918274,1.1961827725172043,0.8241253057606834,0.6991913393139839,0.029121740139089525,0.7941725850105286
15,1.2320082244418917,1.191668540239334,0.8273543532659422,0.6984226554632187,0.027871978003531694,0.7906127497553825
16,1.2203629565617395,1.1812115460634232,0.8285543514337971,0.6989778354763985,0.027045940165407956,0.7836591973900795
17,1.2163906816452268,1.1681115329265594,0.830625054760717,0.7021818161010742,0.02873002365231514,0.778467208147049
18,1.2057616370064872,1.1585877984762192,0.8308420656184605,0.7020665034651756,0.03606619965285063,0.7762165665626526
19,1.1938228351729256,1.1522312462329865,0.8321089933763315,0.7057388573884964,0.034025919158011675,0.7724720686674118
20,1.1773994196028936,1.1323405802249908,0.8378917583485151,0.7072511613368988,0.026729741133749485,0.7570558339357376
21,1.1671422142831107,1.1258050054311752,0.8387529348564507,0.7089435532689095,0.025779062532819808,0.7543574720621109
22,1.149479259574224,1.1133800446987152,0.838185749319662,0.7097503021359444,0.03799268649891019,0.7520261257886887
23,1.1408464445008173,1.1005258709192276,0.8456263725546798,0.7119913697242737,0.02395659824833274,0.7393458411097527
24,1.128635445284465,1.0927021205425262,0.848307850248047,0.7130904942750931,0.022686104755848646,0.7346957474946976
25,1.1234873883307925,1.0888490304350853,0.8475992919665025,0.7121059745550156,0.03053110046312213,0.735967718064785
26,1.1144178925998627,1.0820291489362717,0.8488883645846901,0.7151612490415573,0.03074684028979391,0.7329100742936134
27,1.106497845952473,1.0753825306892395,0.8517425441401538,0.7147582396864891,0.030431141844019294,0.7288381531834602
28,1.1062664124700758,1.0733037739992142,0.8529807520410333,0.7136643752455711,0.030052899615839124,0.7280724123120308
29,1.0979184252875192,1.068449355661869,0.8520421143065896,0.7150033190846443,0.03047396638430655,0.724830836057663
30,1.0934807393285964,1.0601006522774696,0.8538266758637914,0.7150058671832085,0.0358940614387393,0.7225623950362206
