epoch,train_loss,train_accuracy,train_grad_norm,val_loss,val_categorical_accuracy,val_ordinal_accuracy,val_qwk,val_mae,val_spearman,lr,epoch_time_s
1,2.0068921136856077,0.2589646218272969,1.4450269836187362,1.573967878635113,0.3470951318740845,0.7628392577171326,0.5883896350860596,0.9468991756439209,0.6122660636901855,0.001,129.34
2,1.4461043071746826,0.42777018947410556,0.34560477167367937,1.3164726495742798,0.4632115066051483,0.8368962407112122,0.7416893839836121,0.7336632013320923,0.7233511209487915,0.001,128.86
3,1.3004981827735902,0.4779280428680786,0.3217861396074295,1.2639847902151256,0.48321738839149475,0.8467228412628174,0.7603195905685425,0.7018222808837891,0.729422926902771,0.001,127.35
4,1.2528295946121215,0.49144939935657855,0.34396500542759895,1.2394201938922589,0.4879298508167267,0.8532477617263794,0.7691090703010559,0.6877632737159729,0.7370465993881226,0.001,129.52
5,1.2325131916999816,0.49896432163066806,0.4156429763138294,1.2339645349062407,0.49503281712532043,0.850798487663269,0.7708191871643066,0.6865092515945435,0.7339484691619873,0.001,125.75
6,1.2236558246612548,0.5045429756490502,0.4261085480451584,1.2349712115067701,0.5020084381103516,0.8456941246986389,0.7698589563369751,0.6889193654060364,0.7332149147987366,0.001,129.47
7,1.2127183413505553,0.5075899714312875,0.38079845294356346,1.2299246329527636,0.5042030215263367,0.8460860252380371,0.7715103626251221,0.6873420476913452,0.7342879772186279,0.001,128.54
8,1.207954111099243,0.5102417083189489,0.3127333360910416,1.2325287690529456,0.5026452541351318,0.8435975313186646,0.7688504457473755,0.6927207112312317,0.7416576147079468,0.001,128.13
9,1.205338966846466,0.5121304454417643,0.42294287905097006,1.2292274878575251,0.5061918497085571,0.8455667495727539,0.7718337178230286,0.6869207620620728,0.7365338206291199,0.001,127.6
10,1.2036211681365967,0.5126833075664561,0.514756778627634,1.2256013521781335,0.506779670715332,0.8452140688896179,0.7720710635185242,0.6867737770080566,0.7411523461341858,0.001,126.18
11,1.1990845894813538,0.514304369361932,0.36438489630818366,1.2278260359397302,0.5077691674232483,0.8438718318939209,0.7711256146430969,0.6882531642913818,0.7368108630180359,0.001,127.74
12,1.1959539079666137,0.5146345856536031,0.37571798756718633,1.2256493660119863,0.5070245862007141,0.8446752429008484,0.7719024419784546,0.6878906488418579,0.7401084899902344,0.001,127.66
13,1.1931934356689453,0.5156302378057628,0.3340633064508438,1.2239480018615723,0.5067110657691956,0.8461154103279114,0.7725991606712341,0.6853433847427368,0.740395188331604,0.001,124.96
14,1.1871385645866395,0.5158103557830379,0.3710766994953156,1.2240354739702666,0.5067698359489441,0.8444107174873352,0.7711959481239319,0.6883217692375183,0.7408316135406494,0.001,125.07
15,1.1833280229568481,0.5172187782997864,0.3533139881491661,1.2234647640815148,0.5046634674072266,0.845458984375,0.7711406946182251,0.6879592537879944,0.7428113222122192,0.001,133.21
