epoch,train_loss,train_accuracy,train_grad_norm,val_loss,val_categorical_accuracy,val_ordinal_accuracy,val_qwk,val_mae,val_spearman,val_kendall_tau,lr,epoch_time_s
1,0.964877412432716,0.4743022913852488,0.11465708615760954,0.930773738771677,0.5127639174461365,0.8226900696754456,0.37033721804618835,0.664546012878418,0.34355828166007996,0.2701016496236094,0.001,8.21
2,0.9078507347712441,0.5296205282597535,0.08573686154115767,0.8851620256900787,0.5438709259033203,0.8532953262329102,0.4435216188430786,0.6028337478637695,0.4057069718837738,0.3201421630716256,0.001,7.59
3,0.8519086894534883,0.562109649538184,0.09276681334253341,0.8370817564427853,0.5736533403396606,0.8811110258102417,0.5125678181648254,0.5452356338500977,0.46800243854522705,0.36607617888441685,0.001,7.51
4,0.8089540392633469,0.5845649259050648,0.10441677567977754,0.8034997843205929,0.5862165689468384,0.9118969440460205,0.5557283759117126,0.5018864870071411,0.5119667053222656,0.4008283106819232,0.001,7.61
5,0.7867043217023214,0.5948729195846896,0.10799151185959105,0.791485209017992,0.5938628911972046,0.915790319442749,0.5695794820785522,0.4903467893600464,0.5227607488632202,0.40950000768594425,0.001,7.39
6,0.7746261216345287,0.5994287736577926,0.10784547988857542,0.7871349230408669,0.5934816002845764,0.9182186722755432,0.5738484859466553,0.48829975724220276,0.5344608426094055,0.41284124603394007,0.001,7.48
7,0.768184608883328,0.6024344410605071,0.11642793778862272,0.7854718305170536,0.5982981324195862,0.9132415652275085,0.5743911266326904,0.4884603023529053,0.5241115689277649,0.4102824089103981,0.001,7.51
8,0.7644315115989201,0.6032967635491798,0.1136036826268075,0.7788593955338001,0.5969936847686768,0.9243597984313965,0.5825979113578796,0.47864654660224915,0.5334384441375732,0.41978532921210565,0.001,7.66
9,0.7609549013395158,0.6049815323420779,0.11422686231514764,0.7782601229846478,0.5965923070907593,0.9240989089012146,0.5829931497573853,0.4793088138103485,0.5392606854438782,0.41957080722175294,0.001,7.65
10,0.7586147633809892,0.6054899536937808,0.11129776376580434,0.7770488895475864,0.5968732237815857,0.9256843328475952,0.5842862725257874,0.4774424135684967,0.5299159288406372,0.4209032485533142,0.001,7.72
11,0.7568453105669173,0.6069205118108274,0.12860914485322106,0.7819001153111458,0.5980573296546936,0.9179176092147827,0.5785284638404846,0.4840250313282013,0.5220484733581543,0.41465630152296923,0.001,7.47
12,0.7547984473289006,0.6083161782664825,0.12046425233757685,0.7773615010082722,0.5972746014595032,0.9238179326057434,0.5841215252876282,0.47890743613243103,0.5412357449531555,0.4199922814616782,0.001,7.52
13,0.7536442970472669,0.608236425897588,0.11838856836160024,0.7759121246635914,0.5938628911972046,0.932929277420044,0.5874258875846863,0.47320783138275146,0.5425967574119568,0.426012156058037,0.001,7.52
14,0.7525871717740619,0.609138624570708,0.13849847290724043,0.7786431089043617,0.5983784198760986,0.9211286902427673,0.5811403393745422,0.48049288988113403,0.531537652015686,0.4175093112278726,0.001,7.45
15,0.7500608752644251,0.6102601422582881,0.11015149489754722,0.7775499597191811,0.5982178449630737,0.9243397116661072,0.5840108394622803,0.4774424135684967,0.5314636826515198,0.4204152230015876,0.001,7.59
