epoch,train_loss,val_loss,qwk,cat_acc,ece,nll
1,3.26029302203466,2.9298808574676514,0.1851167739097752,0.41398727521300316,0.11309536080807447,1.6474081128835678
2,1.979501031693958,1.4930288642644882,0.7647451913527356,0.6276323571801186,0.052989774383604527,0.967912383377552
3,1.3773661984337702,1.4312005192041397,0.7742857631215032,0.635074645280838,0.05257204221561551,0.9412549063563347
4,1.3491179224044558,1.4167100638151169,0.7780239343148911,0.6367093846201897,0.04999697324819863,0.9337560757994652
5,1.3347656064563327,1.4005030542612076,0.7833824218285507,0.6376235261559486,0.04815079900436103,0.9243996441364288
6,1.326667793213375,1.395094856619835,0.7839907207930201,0.638681560754776,0.050408420618623495,0.9234819784760475
7,1.3160912044464597,1.389202207326889,0.78294921494598,0.641184888780117,0.05482986429706216,0.9225063920021057
8,1.3052498386019753,1.374784529209137,0.7884218231610002,0.6422806456685066,0.04713717941194773,0.9112338200211525
9,1.3009396942835005,1.3709673434495926,0.7898480066425267,0.6414674073457718,0.04479472478851676,0.9062175154685974
10,1.2910137838787503,1.3607478886842728,0.7908279852287625,0.6443919464945793,0.04602031037211418,0.9025645554065704
11,1.2840440216518583,1.3517808467149734,0.7924980996211413,0.6465583145618439,0.05297157820314169,0.9016619771718979
12,1.2747386296590169,1.3501568734645844,0.7909934206873621,0.647922620177269,0.05636117048561573,0.9028089493513107
13,1.2674280140135024,1.3368008136749268,0.7954608656579728,0.648629903793335,0.0460132600273937,0.888822466135025
14,1.2604513754920355,1.3241145014762878,0.8015739063061356,0.6502875909209251,0.03451036778278649,0.8770450800657272
15,1.2484059239190721,1.3151156455278397,0.8036861734152334,0.6501515060663223,0.03705545864067972,0.8742309883236885
16,1.2397416602997553,1.30542354285717,0.8052658090273183,0.6520611122250557,0.04384071519598365,0.8731331452727318
17,1.227414948599679,1.2946898341178894,0.8052134780386491,0.6548678427934647,0.04697794979438186,0.8686994537711143
18,1.2162127021759275,1.2805568426847458,0.8099545535769093,0.6566724553704262,0.04193740664049983,0.8589108809828758
19,1.2054708306751554,1.2658355385065079,0.8133941412688007,0.6590689942240715,0.043343914905563,0.8525367230176926
20,1.1910471726977636,1.2555133253335953,0.8169281452116877,0.659592866897583,0.04297076747752726,0.846856489777565
21,1.1794242537210857,1.250808134675026,0.8152350362229991,0.6607005670666695,0.051012365613132715,0.8484054058790207
22,1.1727264911409407,1.2418307811021805,0.8192751062803416,0.6638297140598297,0.04404567368328571,0.8414438739418983
23,1.1643066330561562,1.2346829771995544,0.8206816824021534,0.6643358319997787,0.04189962591044605,0.8369325995445251
24,1.1583685761406308,1.226368635892868,0.8226346900715514,0.6641985550522804,0.045179822482168674,0.8331429660320282
25,1.1493756127735926,1.2222478240728378,0.823915414764316,0.665980614721775,0.04012465663254261,0.827903501689434
26,1.1461856762568157,1.2183411717414856,0.8247282576710453,0.6660102009773254,0.047266657929867506,0.8299070671200752
27,1.1423989657371763,1.2186642289161682,0.8274204782918446,0.664888545870781,0.03867780417203903,0.8260427936911583
28,1.1386716782100617,1.2127944082021713,0.8268909714184164,0.6666602343320847,0.042820426635444164,0.8247980028390884
29,1.1358216338687472,1.2087957710027695,0.8288359365069169,0.667929470539093,0.041989609599113464,0.823109820485115
30,1.13140736023585,1.2038260102272034,0.8312227134657886,0.6668039634823799,0.038940505823120475,0.8185543045401573
