epoch,train_loss,train_accuracy,train_grad_norm,val_loss,val_categorical_accuracy,val_ordinal_accuracy,val_qwk,val_mae,val_spearman,val_kendall_tau,lr,epoch_time_s
1,1.8592501765205747,0.3130548211876347,0.8231691909687859,1.3853629007935524,0.46131211519241333,0.8079411387443542,0.7077038288116455,0.7903658151626587,0.6765648126602173,0.5393904742591304,0.001,21.16
2,1.3356305076962425,0.47695080481745356,0.14588235377792327,1.3117507919669151,0.4852161705493927,0.819449782371521,0.7354444265365601,0.7509019374847412,0.6930832266807556,0.5559843076631444,0.001,18.89
epoch,train_loss,train_accuracy,train_grad_norm,val_loss,val_categorical_accuracy,val_ordinal_accuracy,val_qwk,val_mae,val_spearman,val_kendall_tau,lr,epoch_time_s
1,1.8592501765205747,0.3130548211876347,0.8231691909687859,1.3853629007935524,0.46131211519241333,0.8079411387443542,0.7077038288116455,0.7903658151626587,0.6765648126602173,0.5393904742591304,0.001,19.87
2,1.3356305076962425,0.47695080481745356,0.14588235377792327,1.3117507919669151,0.4852161705493927,0.819449782371521,0.7354444265365601,0.7509019374847412,0.6930832266807556,0.5559843076631444,0.001,19.05
3,1.3025610636151026,0.4879986856058909,0.14627680738293936,1.2987073734402657,0.49487051367759705,0.817393958568573,0.7387145757675171,0.7475763559341431,0.6970069408416748,0.5554055967363168,0.001,18.81
4,1.2872690757115681,0.49564109074796,0.13266947640786095,1.2818610221147537,0.49849843978881836,0.8221505880355835,0.7453980445861816,0.7366724014282227,0.6966157555580139,0.5608210611953001,0.001,18.85
5,1.2742654425757272,0.49935524985934987,0.12664630062996396,1.2712183967232704,0.5007356405258179,0.8252342939376831,0.7494845986366272,0.7292149662971497,0.7008634805679321,0.564569638059568,0.001,19.41
6,1.2643896265635415,0.4999477229615689,0.2187477923811428,1.26326422393322,0.5020860433578491,0.8279552459716797,0.7521297335624695,0.7225234508514404,0.7080664038658142,0.5685881933278573,0.001,22.39
7,1.2574694043114072,0.5012222869461745,0.2506553240948253,1.2585418224334717,0.5027511715888977,0.8282374143600464,0.7532724738121033,0.7213141322135925,0.7072874307632446,0.5684949397050046,0.001,19.38
8,1.2524811994461786,0.5026711077255506,0.2023146649201711,1.2512089163064957,0.5035573840141296,0.8315832018852234,0.7560635805130005,0.713272213935852,0.7120261788368225,0.5729883079622701,0.001,19.28
9,1.2469699269249326,0.5036320094795697,0.20561751545894713,1.2485873624682426,0.504121720790863,0.832248330116272,0.755785346031189,0.7129900455474854,0.7136993408203125,0.572344557405728,0.001,20.55
10,1.2455239693323772,0.5034726889814939,0.34467516153577776,1.2478046119213104,0.5069031715393066,0.8313614726066589,0.7550899982452393,0.7134334444999695,0.7112497687339783,0.5714781173389358,0.001,19.75
11,1.243251429663764,0.5047372954349698,0.27450656405990087,1.2465165629982948,0.5083745121955872,0.8307971358299255,0.7551258206367493,0.712848961353302,0.718865692615509,0.5713952319742136,0.001,19.5
12,1.2407686842812433,0.504806998152878,0.2808856193035368,1.2437515631318092,0.5067620873451233,0.8329738974571228,0.7559998631477356,0.7106923460960388,0.7149528861045837,0.5727070703998459,0.001,19.61
13,1.237676086879912,0.5056135581743862,0.21451353057036324,1.245486542582512,0.5077295303344727,0.8326917290687561,0.7548999190330505,0.7116597890853882,0.7131578922271729,0.5714085348652914,0.001,20.63
14,1.237417665738908,0.5057280697823782,0.29329215676065473,1.24508947879076,0.507407009601593,0.8325103521347046,0.754570722579956,0.7122241258621216,0.7237402200698853,0.5712099873172104,0.001,20.14
15,1.238464493600149,0.5069329310490757,0.41503600646106026,1.2444932386279106,0.5063589811325073,0.8335180878639221,0.7543776631355286,0.7118008732795715,0.7175792455673218,0.5720766613801761,0.001,19.62
