epoch,train_loss,train_accuracy,train_grad_norm,val_loss,val_categorical_accuracy,val_ordinal_accuracy,val_qwk,val_mae,val_spearman,val_kendall_tau,lr,epoch_time_s
1,0.9670506450865004,0.5313625487659286,0.11243058126124125,0.9046749211847782,0.5704418420791626,0.8652181029319763,0.48928847908973694,0.5643401145935059,0.4279608130455017,0.3482066891474769,0.001,14.37
2,0.8776076691491264,0.5857755843169773,0.08267693647316524,0.8687843792140484,0.5865923166275024,0.8921020030975342,0.5374305248260498,0.5213057398796082,0.4769996702671051,0.38253099975476657,0.001,14.13
3,0.8547345607999771,0.5973495311977062,0.0889664798501938,0.8552200347185135,0.5952112674713135,0.8901486396789551,0.5461733937263489,0.5146401524543762,0.4761717617511749,0.385572379943987,0.001,13.67
4,0.8460272124835423,0.601225829332987,0.0960189922461434,0.8499205484986305,0.5953119397163391,0.9030166268348694,0.5575876235961914,0.5016714334487915,0.4982697069644928,0.3974442029681449,0.001,14.44
5,0.8416030965154133,0.6028642646272809,0.09972777406847666,0.8467349894344807,0.5986950993537903,0.8955656886100769,0.5543949604034424,0.5057392716407776,0.48377546668052673,0.39232334301748095,0.001,13.75
6,0.8386515227575151,0.6044977046920191,0.0954737158285247,0.8446368537843227,0.599319338798523,0.9009021520614624,0.5595173239707947,0.49977847933769226,0.5059661269187927,0.3971161424784987,0.001,14.18
7,0.83664951343385,0.6061061686089785,0.09910339211660718,0.8434479273855686,0.598111093044281,0.9066212773323059,0.5626938939094543,0.4952676296234131,0.4993417263031006,0.401295703840182,0.001,13.99
8,0.8347648997155447,0.6064358537596595,0.09503284971865397,0.8418875932693481,0.5992589592933655,0.9050908088684082,0.563498854637146,0.4956502616405487,0.5124219059944153,0.401020388051302,0.001,13.75
9,0.8332013658114842,0.6076746706894915,0.09553306443350655,0.8410540781915188,0.6014741063117981,0.9024930596351624,0.5634244084358215,0.49603286385536194,0.4974547028541565,0.40025369466128535,0.001,14.26
10,0.8322110743749709,0.6079394178559475,0.09661351883458713,0.8415389247238636,0.6008699536323547,0.9041242003440857,0.5642313957214355,0.49500584602355957,0.5095130801200867,0.4025513652726669,0.001,14.67
11,0.8311288262170459,0.6082591125475171,0.10785309201668179,0.8399370536208153,0.600547730922699,0.9009424448013306,0.5615752339363098,0.49850979447364807,0.4929361939430237,0.3982885045648215,0.001,14.42
12,0.82996319116108,0.6087336593553156,0.10351363593150699,0.8397790379822254,0.6017560362815857,0.9095815420150757,0.5694929361343384,0.488662451505661,0.5137879848480225,0.4068324535532607,0.001,14.83
13,0.8289955949026441,0.6091732395562238,0.09848659934978636,0.8391224332153797,0.6005275845527649,0.8990495204925537,0.5594455003738403,0.5004228949546814,0.48906686902046204,0.39625930888017175,0.001,14.75
14,0.8282340367635092,0.6094030201157894,0.10314377823046275,0.8389550298452377,0.601776123046875,0.9008014798164368,0.5628368854522705,0.49742236733436584,0.49944815039634705,0.39965827875180887,0.001,16.08
15,0.8276506198777093,0.6100823713353747,0.11405154081091048,0.838639385998249,0.6012324094772339,0.9043457508087158,0.5645194053649902,0.4944218397140503,0.5078466534614563,0.4025770407414126,0.001,13.66
